stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code,stop_url
gen:9175:4172:0:3,"Glonn, Fuggerstraße",47.9907544483172,11.8741929883649,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4172&nameState_origin=empty&sessionID=0
gen:9175:4172:0:4,"Glonn, Fuggerstraße",47.9907903203669,11.8740991163438,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4172&nameState_origin=empty&sessionID=0
gen:9175:4174:0:1,"Ebersberg, Kreisklinik Ost",48.0769749200869,11.9627454391065,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4174&nameState_origin=empty&sessionID=0
gen:9175:4174:0:2,"Ebersberg, Kreisklinik Ost",48.0765520763233,11.9622760347351,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4174&nameState_origin=empty&sessionID=0
gen:9175:4176:0:1,"Glonn, Bahnhofsplatz",47.9889628929414,11.8646315657947,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4176&nameState_origin=empty&sessionID=0
gen:9175:4176:0:2,"Glonn, Bahnhofsplatz",47.9888730985487,11.8647523761609,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4176&nameState_origin=empty&sessionID=0
gen:9175:4177:0:1,Baldham Dorf,48.1144113766822,11.796039107779,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4177&nameState_origin=empty&sessionID=0
gen:9175:4177:0:2,Baldham Dorf,48.1143019083374,11.795166591419,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4177&nameState_origin=empty&sessionID=0
gen:9175:4188:0:1,Bachhäusl,48.0323031671465,11.9596663394705,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4188&nameState_origin=empty&sessionID=0
gen:9175:4188:0:2,Bachhäusl,48.0322131946255,11.9595591396909,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4188&nameState_origin=empty&sessionID=0
gen:9175:4196:0:1,"Lorenzenberg, Ort",47.9980234442736,11.972596648161,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4196&nameState_origin=empty&sessionID=0
gen:9175:4196:0:2,"Lorenzenberg, Ort",47.9982482274677,11.972355334924,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4196&nameState_origin=empty&sessionID=0
gen:9175:4200:0:1,"Lorenzenberg, Waldsiedlung",47.9945175819309,11.980905753613,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4200&nameState_origin=empty&sessionID=0
